GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US47163041400,47163041400,"Census Tract 414, Sullivan County, Tennessee",2126,161,53718,7012,70.4,6.3,56391,9589,19.6,5.9,7135,3587,40.5,6.2,17591,1935,6.0,2.9,10959,2151,0.8,1.2,N,N,21.5,5.9,16578,5108,1262,160,69208,10633,22.0,7.3,N,N,32.6,9.9,N,N,15.5,7.5,N,N,15.9,8.3,N,N,12.6,6.2,N,N,1.4,2.4,N,N,4770,394,24320,2937,94.7,3.0,24826,3047,0.1,0.1,N,N,0.2,0.4,N,N,0.0,0.7,-,**,0.0,0.7,-,**,0.6,0.8,N,N,4.4,2.9,15340,4871,0.6,0.8,N,N,94.7,3.0,24826,3047,24.3,(X),(X),(X),31.9,(X),(X),(X),20.2,(X),(X),(X)
1400000US47163041500,47163041500,"Census Tract 415, Sullivan County, Tennessee",1214,65,85610,8990,70.3,4.9,81900,12416,41.4,7.5,19108,8059,44.3,5.1,23203,2133,1.7,1.6,6529,4118,0.7,1.1,N,N,30.0,6.7,24344,6010,824,89,101761,12216,19.4,4.9,N,N,34.1,8.4,N,N,32.6,7.8,N,N,2.2,2.5,N,N,11.7,5.4,N,N,0.0,3.9,N,N,2734,191,38252,4290,97.3,1.9,38132,4666,0.6,1.0,N,N,0.8,1.2,N,N,0.0,1.2,-,**,0.7,0.9,N,N,0.7,1.1,N,N,0.0,1.2,-,**,1.4,1.6,9674,9512,96.5,2.1,38406,4634,18.9,(X),(X),(X),21.0,(X),(X),(X),14.3,(X),(X),(X)
1400000US47163041600,47163041600,"Census Tract 416, Sullivan County, Tennessee",1223,68,57394,18826,66.5,6.5,64184,25919,20.3,7.1,12213,11663,43.3,7.8,16424,2109,8.3,5.4,5288,2894,5.9,5.2,8463,5451,14.9,5.8,16943,5664,733,108,77488,30470,17.1,7.9,N,N,39.7,12.3,N,N,29.1,11.9,N,N,3.7,3.4,N,N,9.4,7.0,N,N,1.1,1.9,N,N,2708,266,25951,8267,94.8,4.1,26820,8554,2.2,3.1,21632,11056,0.0,1.2,-,**,0.0,1.2,-,**,0.3,0.4,-,**,0.0,1.2,-,**,2.7,2.3,N,N,1.5,1.8,13529,10626,93.3,4.4,27036,8718,14.7,(X),(X),(X),14.1,(X),(X),(X),11.9,(X),(X),(X)
1400000US47163041700,47163041700,"Census Tract 417, Sullivan County, Tennessee",1540,104,38342,3946,57.4,6.5,41554,5705,14.5,5.1,6208,5741,49.5,7.2,17297,1259,10.0,5.1,9973,2243,3.7,2.6,1853,1918,20.2,5.2,12759,3913,982,126,45002,5822,28.5,7.7,N,N,31.1,9.6,N,N,21.3,8.3,N,N,17.9,8.7,N,N,1.2,2.0,N,N,0.0,3.3,N,N,3561,278,16695,1816,92.7,4.4,17267,1942,2.2,3.3,N,N,0.0,0.9,-,**,1.0,0.9,N,N,0.0,0.9,-,**,0.0,0.9,-,**,4.1,2.9,12736,8091,0.6,1.0,N,N,92.1,4.3,17333,1956,26.0,(X),(X),(X),24.9,(X),(X),(X),19.9,(X),(X),(X)
1400000US47163041800,47163041800,"Census Tract 418, Sullivan County, Tennessee",2174,179,35759,3120,65.7,7.0,35850,4471,12.3,4.9,6946,6789,40.8,6.2,17525,1871,8.8,4.9,7287,1224,1.4,1.5,N,N,20.1,5.2,10365,1993,1286,174,40808,5470,24.5,9.3,N,N,29.5,10.9,N,N,27.1,10.0,N,N,15.0,7.7,N,N,1.4,2.3,N,N,2.5,4.1,N,N,5030,476,15627,1843,85.2,4.5,17864,2286,1.4,1.6,16050,2985,0.4,0.7,N,N,0.0,0.6,-,**,0.0,0.6,-,**,1.1,1.9,N,N,11.9,4.6,N,N,1.9,2.3,N,N,84.4,4.4,18033,2248,27.5,(X),(X),(X),29.5,(X),(X),(X),20.5,(X),(X),(X)
1400000US47163041900,47163041900,"Census Tract 419, Sullivan County, Tennessee",1296,87,47512,3528,70.2,5.2,48521,5423,20.6,5.6,4003,1995,47.5,5.7,17697,1745,2.5,1.9,7212,2250,3.7,3.9,3567,2464,23.1,5.6,12622,5083,920,86,56942,4719,18.3,6.4,35858,4944,30.8,9.2,43890,7434,27.3,7.8,75900,11707,12.2,7.0,62482,13414,11.5,6.9,74459,7945,0.0,3.5,-,**,3257,241,18997,1500,98.6,1.5,18816,1455,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,1.4,1.5,31620,21335,0.0,1.0,-,**,98.6,1.5,18816,1455,25.0,(X),(X),(X),25.5,(X),(X),(X),23.2,(X),(X),(X)
1400000US47163042000,47163042000,"Census Tract 420, Sullivan County, Tennessee",1376,128,47402,6542,64.5,6.6,49784,7785,17.5,5.5,6946,3095,42.5,5.9,17944,1854,0.5,0.8,N,N,5.3,4.5,1901,1066,24.2,5.4,22125,14981,1073,116,49518,6848,25.1,6.5,29200,4355,32.2,7.9,34009,7203,22.6,7.8,70490,14401,9.6,4.8,57931,21018,9.2,6.0,95095,18343,1.3,1.4,76500,50772,3333,339,19815,2374,97.1,2.7,20255,2408,0.0,1.0,-,**,0.2,0.3,N,N,0.6,1.0,N,N,0.0,1.0,-,**,0.0,1.0,-,**,2.1,2.7,N,N,0.0,1.0,-,**,97.1,2.7,20255,2408,33.6,(X),(X),(X),35.5,(X),(X),(X),23.1,(X),(X),(X)
1400000US47163042100,47163042100,"Census Tract 421, Sullivan County, Tennessee",2487,177,68702,13298,65.1,6.1,66889,11427,30.2,6.4,34789,34385,45.2,6.5,18901,2118,3.7,2.6,10781,2550,0.4,0.6,N,N,27.4,5.9,13139,3329,1520,177,89689,21116,26.6,7.7,N,N,37.2,8.8,N,N,26.3,7.2,N,N,3.6,3.1,N,N,5.7,3.8,N,N,0.7,1.3,N,N,5861,396,30012,5814,93.2,3.3,28607,5650,0.1,0.1,21275,12797,0.0,0.6,-,**,4.7,2.7,65708,44640,0.0,0.6,-,**,0.6,0.8,N,N,1.4,1.5,9484,2761,0.9,1.0,11994,15932,93.0,3.3,28639,5664,20.6,(X),(X),(X),16.1,(X),(X),(X),19.5,(X),(X),(X)
1400000US47163042200,47163042200,"Census Tract 422, Sullivan County, Tennessee",1281,87,65968,6964,69.9,5.5,68429,8847,23.7,5.8,6163,3575,42.4,5.8,20162,2380,4.0,2.5,4449,2195,2.0,1.4,3128,3740,25.7,5.4,26164,10701,1003,96,71966,8609,23.8,5.7,N,N,30.9,8.7,N,N,28.8,7.9,N,N,8.8,4.0,N,N,6.0,3.2,N,N,1.7,1.9,N,N,3443,304,24655,3113,97.2,2.1,23940,3205,0.9,1.3,N,N,0.2,0.4,N,N,0.8,0.9,N,N,0.0,0.9,-,**,0.0,0.9,-,**,0.9,1.2,N,N,5.9,6.4,8668,5317,91.5,6.4,24882,3175,24.4,(X),(X),(X),27.8,(X),(X),(X),16.9,(X),(X),(X)
1400000US47163042300,47163042300,"Census Tract 423, Sullivan County, Tennessee",2749,140,71972,6373,74.0,4.2,76142,8325,31.4,5.9,5457,2554,39.2,4.2,18750,1862,2.7,1.8,9686,5102,0.5,0.8,N,N,28.2,4.6,16464,2887,1971,148,84104,7805,16.6,4.9,N,N,32.0,6.8,N,N,35.8,5.6,N,N,6.0,3.8,N,N,8.2,4.6,N,N,1.3,1.5,N,N,6289,329,31622,2991,96.9,2.6,31820,3050,1.3,1.6,20764,11696,0.0,0.5,-,**,0.2,0.3,N,N,0.0,0.5,-,**,0.0,0.5,-,**,1.6,1.8,29936,9424,0.5,0.7,N,N,96.4,2.6,31848,3059,28.6,(X),(X),(X),33.1,(X),(X),(X),22.3,(X),(X),(X)
1400000US47163042400,47163042400,"Census Tract 424, Sullivan County, Tennessee",1427,106,52107,10665,69.0,8.1,44622,5352,28.1,7.2,5831,3130,34.6,6.3,21042,1972,6.5,4.3,9785,3664,3.7,4.3,N,N,25.2,5.9,38263,42657,947,107,60961,16083,28.7,10.1,N,N,33.2,9.0,N,N,23.3,7.5,N,N,11.8,6.3,N,N,1.9,2.2,N,N,1.1,1.6,N,N,3015,272,24750,5033,95.2,2.8,25076,5185,0.0,1.1,-,**,0.9,0.8,10073,8282,2.1,1.9,27962,34778,0.0,1.1,-,**,0.0,1.1,-,**,1.9,1.7,N,N,0.0,1.1,-,**,95.2,2.8,25076,5185,27.2,(X),(X),(X),24.5,(X),(X),(X),19.9,(X),(X),(X)
1400000US47163042500,47163042500,"Census Tract 425, Sullivan County, Tennessee",1407,94,58931,9250,71.8,5.8,52102,7360,22.9,6.3,24722,29082,54.2,6.1,18230,1692,4.0,2.6,8604,3353,0.6,0.9,N,N,29.2,6.3,15931,3522,993,103,69314,12572,19.2,5.8,N,N,40.3,9.0,N,N,29.7,7.1,N,N,4.3,2.5,N,N,5.5,3.2,N,N,0.9,1.4,N,N,3346,293,25961,3590,97.5,2.0,26224,3695,0.8,0.8,N,N,0.0,1.0,-,**,1.3,1.8,N,N,0.0,1.0,-,**,0.0,1.0,-,**,0.3,0.5,N,N,1.0,1.0,N,N,96.5,2.3,26217,3731,28.1,(X),(X),(X),27.6,(X),(X),(X),22.2,(X),(X),(X)
1400000US47163042600,47163042600,"Census Tract 426, Sullivan County, Tennessee",1824,116,46577,4111,70.1,5.4,45533,5676,24.5,5.7,9451,5427,44.0,4.8,16954,1579,7.0,3.2,8114,1488,0.5,0.9,N,N,22.4,4.9,14655,3783,1161,116,54128,6128,15.4,5.7,N,N,42.2,8.0,N,N,20.9,6.9,N,N,9.4,5.6,N,N,10.0,5.2,N,N,2.1,2.3,N,N,4133,394,20685,1951,87.4,7.8,21301,2058,3.7,3.1,24945,10375,0.0,0.8,-,**,0.2,0.4,N,N,0.0,0.8,-,**,7.7,7.4,10554,2846,1.0,1.1,14805,7059,7.5,7.5,10520,2937,87.4,7.8,21301,2058,25.4,(X),(X),(X),25.0,(X),(X),(X),17.6,(X),(X),(X)
1400000US47163042701,47163042701,"Census Tract 427.01, Sullivan County, Tennessee",2302,178,33380,4226,64.7,7.3,36539,6328,11.3,4.2,3119,2024,37.6,6.1,14676,1710,13.7,4.2,7245,1312,6.0,4.0,2027,1787,15.2,5.0,13070,4543,1029,122,46117,7123,10.9,5.5,N,N,45.3,10.7,N,N,29.1,8.9,N,N,11.5,7.6,N,N,1.4,2.2,N,N,1.9,3.1,N,N,4707,344,16838,2038,94.4,3.3,16770,2091,3.5,2.9,26555,7316,0.0,0.7,-,**,0.4,0.6,N,N,0.0,0.7,-,**,1.3,2.0,N,N,0.5,0.5,11278,4959,1.9,2.2,N,N,93.8,3.3,16831,2083,25.2,(X),(X),(X),24.2,(X),(X),(X),21.2,(X),(X),(X)
1400000US47163042702,47163042702,"Census Tract 427.02, Sullivan County, Tennessee",1007,57,76519,13037,71.7,5.9,73627,14904,28.8,5.7,37825,25930,46.1,5.9,15231,2202,10.0,4.6,8679,2059,1.1,1.2,N,N,19.2,4.4,18931,6476,746,67,88649,17320,17.0,6.0,71703,51627,41.6,8.1,68780,28078,31.6,8.6,109778,22823,5.9,3.6,97014,40833,3.9,2.2,190597,63985,0.0,4.3,-,**,2360,187,32759,5680,97.2,2.1,33346,5909,0.8,0.8,34932,26247,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.8,1.3,N,N,1.2,1.6,N,N,1.5,1.5,15442,14389,96.4,2.3,33396,5939,28.7,(X),(X),(X),28.8,(X),(X),(X),21.6,(X),(X),(X)
1400000US47163042801,47163042801,"Census Tract 428.01, Sullivan County, Tennessee",1048,82,60886,7493,74.8,5.6,58391,9703,27.2,6.6,10354,4990,40.2,6.3,19311,2481,3.3,2.5,10097,3979,4.1,3.3,4400,3462,25.8,6.6,18802,4925,708,76,74351,9883,13.6,5.6,N,N,31.4,8.9,N,N,33.5,8.9,N,N,11.7,6.7,N,N,5.6,4.2,N,N,4.2,4.7,N,N,2744,263,23848,2936,94.4,3.1,24500,3092,2.3,1.9,18065,5305,1.1,1.0,N,N,0.6,0.9,N,N,0.0,1.2,-,**,0.7,1.1,-,**,0.9,1.1,19115,9817,2.4,3.2,10339,5658,92.0,4.4,24876,3113,22.7,(X),(X),(X),26.7,(X),(X),(X),17.2,(X),(X),(X)
1400000US47163042802,47163042802,"Census Tract 428.02, Sullivan County, Tennessee",1813,130,38757,5587,69.4,5.7,36817,5229,11.3,4.4,4923,4743,38.6,5.0,14684,1834,12.2,5.1,9177,2022,5.1,2.7,1872,1196,17.7,4.8,23733,17353,1010,111,47700,8333,20.7,6.9,N,N,35.6,7.7,N,N,27.7,7.5,N,N,11.7,6.0,N,N,3.1,2.9,N,N,1.2,1.8,N,N,4334,288,16860,2261,88.7,4.1,17053,1938,9.1,4.0,17686,14575,0.0,0.7,-,**,0.5,0.6,8827,8390,0.0,0.7,-,**,1.2,1.2,3354,375,0.5,0.5,N,N,2.1,1.5,2637,694,88.2,4.1,17147,1964,26.9,(X),(X),(X),20.8,(X),(X),(X),21.5,(X),(X),(X)
1400000US47163042900,47163042900,"Census Tract 429, Sullivan County, Tennessee",1676,114,72197,7316,75.1,4.5,64582,8206,31.6,6.2,14364,5435,42.3,5.3,20053,1860,3.5,3.2,21242,11326,1.7,1.6,1646,1291,27.5,4.9,25889,6650,1181,96,81660,9389,21.7,4.6,56769,11977,28.4,6.0,81229,16415,34.5,7.0,98825,16906,10.5,5.5,69869,27175,4.9,3.7,98471,21460,0.0,2.7,-,**,4073,277,30072,3069,98.0,1.2,30270,3107,0.9,1.0,40469,8988,0.0,0.8,-,**,0.5,0.7,N,N,0.2,0.3,-,**,0.0,0.8,-,**,0.4,0.4,N,N,1.2,1.3,11836,2104,96.8,1.9,30498,3167,25.0,(X),(X),(X),25.0,(X),(X),(X),17.7,(X),(X),(X)
1400000US47163043000,47163043000,"Census Tract 430, Sullivan County, Tennessee",1820,111,46466,3378,74.9,4.9,45406,4963,13.5,4.0,4367,2130,40.9,5.9,16932,1276,6.8,3.8,11777,3924,4.5,2.9,2458,1533,20.3,4.3,16246,4446,1300,114,52616,4827,19.2,5.3,N,N,39.5,8.1,N,N,23.9,6.4,N,N,7.6,4.0,N,N,7.2,4.0,N,N,2.5,2.8,N,N,4760,337,18277,1749,95.3,2.0,18245,1669,1.2,0.7,12575,4901,0.0,0.7,-,**,0.8,0.8,40840,18327,0.0,0.7,-,**,0.0,0.7,-,**,2.7,1.9,N,N,0.0,0.7,-,**,95.3,2.0,18245,1669,22.7,(X),(X),(X),22.1,(X),(X),(X),16.1,(X),(X),(X)
1400000US47163043100,47163043100,"Census Tract 431, Sullivan County, Tennessee",1126,92,51745,9273,63.9,6.7,56307,13450,18.7,5.0,9680,10957,49.1,6.9,18119,1853,6.6,4.3,12391,4703,3.7,2.8,6526,2753,26.6,6.5,9291,2644,866,90,59445,11108,29.4,6.7,N,N,28.6,8.0,N,N,25.9,7.7,N,N,5.2,4.6,N,N,8.2,4.9,N,N,2.7,2.9,N,N,3013,311,20123,3617,96.4,2.3,20403,3750,1.7,1.5,9562,9193,0.0,1.1,-,**,0.8,0.9,N,N,0.0,1.1,-,**,0.5,0.7,6750,3271,0.6,0.8,N,N,0.8,1.0,5500,2950,96.2,2.2,20456,3761,27.9,(X),(X),(X),25.4,(X),(X),(X),19.1,(X),(X),(X)
1400000US47163043201,47163043201,"Census Tract 432.01, Sullivan County, Tennessee",1744,82,78676,8169,77.6,5.4,78364,9260,26.6,5.8,14419,8195,43.9,6.2,17980,2333,3.8,2.2,8439,2693,2.0,2.3,N,N,24.7,4.5,19008,3378,1344,107,90858,9461,16.1,5.7,48660,18237,31.5,7.9,78083,17242,38.0,6.9,113952,15056,6.1,3.7,76501,15871,6.0,3.4,115134,26603,2.3,2.1,154284,119741,4500,248,30906,3125,98.6,1.1,31199,3186,0.2,0.4,N,N,0.5,0.7,N,N,0.0,0.7,-,**,0.0,0.7,-,**,0.5,0.8,-,**,0.1,0.2,N,N,0.0,0.7,-,**,98.6,1.1,31199,3186,14.4,(X),(X),(X),13.1,(X),(X),(X),10.5,(X),(X),(X)
1400000US47163043202,47163043202,"Census Tract 432.02, Sullivan County, Tennessee",2037,129,60584,9985,71.4,6.7,61756,13442,19.3,5.7,15412,19156,43.5,8.1,16760,1911,2.5,2.2,9724,1877,4.7,3.7,2723,1493,19.1,6.4,20103,10208,1562,167,67094,12878,16.8,7.0,N,N,31.9,8.5,N,N,32.7,10.1,N,N,7.7,4.4,N,N,8.9,7.2,N,N,2.0,2.3,N,N,5093,458,24604,3850,99.7,0.4,24610,3862,0.0,0.6,-,**,0.3,0.4,N,N,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.7,0.9,N,N,99.0,1.0,24719,3903,24.7,(X),(X),(X),23.7,(X),(X),(X),16.5,(X),(X),(X)
1400000US47163043301,47163043301,"Census Tract 433.01, Sullivan County, Tennessee",2278,176,68618,8905,79.7,4.5,64881,9397,26.0,7.2,13388,5837,34.1,5.7,18759,2610,1.9,1.9,10791,4409,0.0,1.4,-,**,25.1,5.7,17815,4435,1703,156,80458,11452,17.0,5.3,49382,10076,32.4,7.9,67755,26199,33.9,8.9,99436,19750,9.9,5.4,83192,20951,6.8,5.2,120289,27195,0.0,1.9,-,**,5217,397,29735,3559,98.4,1.3,29826,3584,0.3,0.5,N,N,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,1.2,1.0,29231,20365,0.3,0.5,N,N,98.4,1.3,29826,3584,18.8,(X),(X),(X),20.7,(X),(X),(X),14.0,(X),(X),(X)
1400000US47163043302,47163043302,"Census Tract 433.02, Sullivan County, Tennessee",2512,136,47672,5979,65.4,6.3,53581,7439,18.0,5.8,6040,5708,44.0,5.4,15082,1885,7.2,3.4,7424,1689,1.7,1.2,1047,359,22.1,4.5,17493,3859,1707,169,57052,7541,21.5,6.6,N,N,38.4,7.5,N,N,21.9,6.1,N,N,11.1,5.8,N,N,5.7,3.0,N,N,1.4,1.7,N,N,6232,461,19635,2384,97.2,1.3,19887,2415,0.7,0.7,34970,16594,0.6,0.8,-,**,0.1,0.3,N,N,0.0,0.1,N,N,0.0,0.5,-,**,1.3,0.9,2579,3155,0.1,0.2,-,**,97.1,1.3,19913,2426,25.8,(X),(X),(X),24.3,(X),(X),(X),19.6,(X),(X),(X)
1400000US47163043401,47163043401,"Census Tract 434.01, Sullivan County, Tennessee",2206,169,68448,12799,73.5,5.4,70551,16061,23.3,6.3,5537,2919,40.3,7.4,18072,2374,3.2,3.2,13547,3942,4.9,4.1,3540,2495,24.8,6.8,25234,7523,1535,194,81034,15466,18.2,6.6,N,N,33.6,10.6,N,N,32.1,9.2,N,N,6.7,5.3,N,N,6.5,5.4,N,N,2.9,3.3,N,N,5206,535,29484,6009,98.7,1.1,29619,6107,0.0,0.1,N,N,0.0,0.6,-,**,1.0,1.0,25827,13528,0.0,0.6,-,**,0.0,0.6,-,**,0.3,0.5,-,**,0.0,0.6,-,**,98.7,1.1,29619,6107,20.9,(X),(X),(X),17.9,(X),(X),(X),15.4,(X),(X),(X)
1400000US47163043402,47163043402,"Census Tract 434.02, Sullivan County, Tennessee",1754,140,50829,6138,70.5,5.6,54240,7390,19.3,5.7,6011,3194,44.7,7.1,16917,1579,5.5,3.1,6170,1602,2.2,1.9,976,290,20.7,5.0,13784,3230,1158,123,60987,9423,28.7,8.1,N,N,25.9,8.1,N,N,26.5,9.2,N,N,7.5,4.3,N,N,9.8,5.8,N,N,1.6,2.3,N,N,4605,397,20908,2474,96.3,1.8,21169,2574,2.1,1.2,15602,3731,0.1,0.2,N,N,0.0,0.7,-,**,0.0,0.7,-,**,1.0,0.9,1589,1179,0.6,0.5,31459,22585,0.8,1.1,3058,339,96.1,2.0,21201,2576,26.9,(X),(X),(X),27.8,(X),(X),(X),16.6,(X),(X),(X)
1400000US47163043500,47163043500,"Census Tract 435, Sullivan County, Tennessee",1544,102,76553,11032,75.4,6.1,76060,13660,25.5,6.0,21037,23294,40.2,6.4,17544,2774,7.6,4.9,10484,4697,0.6,1.0,N,N,20.3,4.9,21667,6819,1139,113,87097,12425,18.0,6.2,38716,9205,34.1,8.5,89895,31259,34.8,8.2,98991,16131,2.8,2.5,53241,44682,7.4,3.7,126443,22815,3.0,2.7,142997,46259,4009,267,30122,3925,98.0,1.7,30206,4010,0.4,0.5,N,N,0.8,1.0,N,N,0.3,0.5,N,N,0.0,0.8,-,**,0.1,0.2,-,**,0.5,0.5,N,N,1.9,1.8,65368,27741,96.1,2.5,29463,4028,21.2,(X),(X),(X),26.1,(X),(X),(X),17.9,(X),(X),(X)
1400000US47163043600,47163043600,"Census Tract 436, Sullivan County, Tennessee",1969,87,70880,6837,71.8,5.0,75129,8960,32.1,5.6,9371,5515,39.4,4.6,19147,1991,5.0,3.2,12154,3197,1.6,1.6,2026,2562,22.3,4.5,17927,3793,1323,113,83011,9188,18.9,5.1,N,N,32.4,7.0,N,N,37.0,6.2,N,N,5.4,2.7,N,N,5.7,3.0,N,N,0.5,0.8,N,N,4845,261,28726,2931,96.3,2.1,29148,2950,0.6,0.8,29410,15412,0.5,0.7,N,N,0.7,0.7,26344,306,0.0,0.7,-,**,0.2,0.3,14467,2548,1.7,1.7,12736,16651,0.7,0.6,12872,3540,96.1,2.1,29200,2959,22.8,(X),(X),(X),25.9,(X),(X),(X),15.7,(X),(X),(X)
1400000US47165020101,47165020101,"Census Tract 201.01, Sumner County, Tennessee",1244,81,54154,5682,86.7,4.5,52090,5330,11.7,5.3,2752,1487,30.2,5.3,16834,1744,4.0,3.2,8410,1631,3.8,3.0,7583,6332,8.9,4.1,13212,4905,1010,88,58105,6085,6.3,4.3,26419,9750,48.3,9.5,47208,8374,26.9,7.7,73771,13569,5.5,3.5,43513,9302,7.2,4.4,103179,16459,5.6,5.2,68828,12496,3838,315,18814,2271,99.6,0.6,18888,2273,0.1,0.3,N,N,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.3,0.5,-,**,0.0,0.8,-,**,99.6,0.6,18888,2273,39.6,(X),(X),(X),39.7,(X),(X),(X),28.0,(X),(X),(X)
1400000US47165020102,47165020102,"Census Tract 201.02, Sumner County, Tennessee",1699,110,50726,4650,69.2,5.7,54423,6250,15.2,3.8,9927,5537,38.6,5.2,16705,1664,7.9,4.8,7601,2971,7.7,4.2,4698,2877,20.4,4.7,13548,3675,1256,103,57656,5649,23.3,6.7,N,N,26.5,7.0,N,N,30.6,7.1,N,N,9.2,4.4,N,N,9.4,4.0,N,N,1.0,1.5,N,N,4603,338,19464,1750,99.3,0.7,19533,1746,0.0,0.7,-,**,0.2,0.3,N,N,0.0,0.7,-,**,0.0,0.7,-,**,0.0,0.7,-,**,0.5,0.6,N,N,0.5,0.6,N,N,98.8,0.9,19526,1762,33.3,(X),(X),(X),31.1,(X),(X),(X),25.4,(X),(X),(X)
1400000US47165020203,47165020203,"Census Tract 202.03, Sumner County, Tennessee",877,50,58970,5740,80.4,4.9,59804,6086,18.7,6.1,6510,3515,26.8,4.7,18442,2286,5.8,4.1,15086,4229,6.7,5.3,3197,1284,16.4,6.4,18766,4488,652,89,66683,6357,11.7,5.1,N,N,27.9,8.3,N,N,31.4,10.1,N,N,9.4,5.3,N,N,17.2,7.7,N,N,2.5,2.3,N,N,2479,229,21435,1868,98.4,1.4,21670,1860,0.9,1.4,N,N,0.0,1.3,-,**,0.7,1.0,N,N,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,5.7,4.9,17754,2949,92.7,5.1,21910,2049,26.2,(X),(X),(X),25.5,(X),(X),(X),19.6,(X),(X),(X)
1400000US47165020204,47165020204,"Census Tract 202.04, Sumner County, Tennessee",1156,73,66270,6355,89.2,5.5,58743,6849,9.8,4.4,4686,3645,40.0,9.8,19003,2607,3.7,2.6,14440,4075,6.1,5.1,2484,2382,19.6,5.4,16090,5845,905,87,72250,7852,8.1,4.3,N,N,34.8,8.7,N,N,39.9,9.5,N,N,9.4,5.7,N,N,7.7,5.6,N,N,0.1,0.3,N,N,3192,258,24780,2851,98.6,1.4,24960,2892,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,0.1,N,N,0.0,1.0,-,**,1.4,1.4,11870,5307,0.0,1.0,-,**,98.6,1.4,24960,2892,26.6,(X),(X),(X),20.9,(X),(X),(X),18.6,(X),(X),(X)
1400000US47165020205,47165020205,"Census Tract 202.05, Sumner County, Tennessee",1023,73,62690,5704,92.9,3.4,59693,5788,14.1,6.2,5020,3068,15.0,4.1,15744,2688,1.6,1.4,5675,1990,1.5,1.4,3673,1672,10.6,3.3,8844,2823,828,100,67439,5938,7.1,3.7,43707,27962,33.9,8.4,46102,6677,39.4,7.9,76799,8209,5.0,2.9,57495,18005,10.6,4.5,93239,18220,4.0,4.6,142655,22649,3433,354,19332,1976,83.6,8.1,20886,2160,8.1,5.9,12022,4358,0.8,0.8,N,N,0.7,0.9,-,**,0.0,0.9,-,**,0.8,1.3,N,N,5.9,4.0,10063,5293,10.0,5.8,10013,3695,78.9,8.4,21741,2161,24.9,(X),(X),(X),21.7,(X),(X),(X),15.0,(X),(X),(X)
